Run 1,Run 1,Run 1,Run 1,Run 1,Run 1
Date and Time,Time (s),%VWC (Potting Soil) (%),%VWC (Mineral Soil) (%),%VWC (Rockwool) (%),Sensor Voltage Out (V)
04/06/2026 04:22:31 pm,13.200,50.0,50.0,75.0,1
04/06/2026 04:22:31 pm,13.300,50.0,50.0,75.0,1
04/06/2026 04:22:31 pm,13.400,50.0,50.0,75.0,1
04/06/2026 04:22:31 pm,13.500,50.0,50.0,75.0,1
04/06/2026 04:22:31 pm,13.600,50.0,50.0,75.0,1
04/06/2026 04:22:31 pm,13.700,50.0,50.0,75.0,1
04/06/2026 04:22:31 pm,13.800,50.0,50.0,75.0,1
04/06/2026 04:22:31 pm,13.900,50.0,50.0,75.0,1
04/06/2026 04:22:32 pm,14.000,50.0,50.0,75.0,1
04/06/2026 04:22:32 pm,14.100,50.0,50.0,75.0,1
04/06/2026 04:22:32 pm,14.200,50.0,50.0,75.0,1
04/06/2026 04:22:32 pm,14.300,50.0,50.0,75.0,1
04/06/2026 04:22:32 pm,14.400,50.0,50.0,75.0,1
04/06/2026 04:22:32 pm,14.500,50.0,50.0,75.0,1
04/06/2026 04:22:32 pm,14.600,50.0,50.0,75.0,1
04/06/2026 04:22:32 pm,14.700,50.0,50.0,75.0,1
04/06/2026 04:22:32 pm,14.800,50.0,50.0,75.0,1
04/06/2026 04:22:32 pm,14.900,50.0,50.0,75.0,1
04/06/2026 04:22:33 pm,15.000,50.0,50.0,75.0,1
04/06/2026 04:22:33 pm,15.100,50.0,50.0,75.0,1
04/06/2026 04:22:33 pm,15.200,50.0,50.0,75.0,1
04/06/2026 04:22:33 pm,15.300,50.0,50.0,75.0,1
04/06/2026 04:22:33 pm,15.400,50.0,50.0,75.0,1
04/06/2026 04:22:33 pm,15.500,50.0,50.0,75.0,1
04/06/2026 04:22:33 pm,15.600,50.0,50.0,75.0,1
04/06/2026 04:22:33 pm,15.700,50.0,50.0,75.0,1
04/06/2026 04:22:33 pm,15.800,50.0,50.0,75.0,1
04/06/2026 04:22:33 pm,15.900,50.0,50.0,75.0,1
04/06/2026 04:22:34 pm,16.000,50.0,50.0,75.0,1
04/06/2026 04:22:34 pm,16.100,50.0,50.0,75.0,1
04/06/2026 04:22:34 pm,16.200,50.0,50.0,75.0,1
04/06/2026 04:22:34 pm,16.300,50.0,50.0,75.0,1
04/06/2026 04:22:34 pm,16.400,50.0,50.0,75.0,1
04/06/2026 04:22:34 pm,16.500,50.0,50.0,75.0,1
04/06/2026 04:22:34 pm,16.600,50.0,50.0,75.0,1
04/06/2026 04:22:34 pm,16.700,50.0,50.0,75.0,1
04/06/2026 04:22:34 pm,16.800,50.0,50.0,75.0,1
04/06/2026 04:22:34 pm,16.900,50.0,50.0,75.0,1
04/06/2026 04:22:35 pm,17.000,50.0,50.0,75.0,1
04/06/2026 04:22:35 pm,17.100,50.0,50.0,75.0,1
04/06/2026 04:22:35 pm,17.200,50.0,50.0,75.0,1
04/06/2026 04:22:35 pm,17.300,50.0,50.0,75.0,1
04/06/2026 04:22:35 pm,17.400,50.0,50.0,75.0,1
04/06/2026 04:22:35 pm,17.500,50.0,50.0,75.0,1
04/06/2026 04:22:35 pm,17.600,50.0,50.0,75.0,1
04/06/2026 04:22:35 pm,17.700,50.0,50.0,75.0,1
04/06/2026 04:22:35 pm,17.800,50.0,50.0,75.0,1
04/06/2026 04:22:35 pm,17.900,50.0,50.0,75.0,1
04/06/2026 04:22:36 pm,18.000,50.0,50.0,75.0,1
04/06/2026 04:22:36 pm,18.100,50.0,50.0,75.0,1
04/06/2026 04:22:36 pm,18.200,50.0,50.0,75.0,1
04/06/2026 04:22:36 pm,18.300,50.0,50.0,75.0,1
04/06/2026 04:22:36 pm,18.400,50.0,50.0,75.0,1
04/06/2026 04:22:36 pm,18.500,50.0,50.0,75.0,1
04/06/2026 04:22:36 pm,18.600,50.0,50.0,75.0,1
04/06/2026 04:22:36 pm,18.700,50.0,50.0,75.0,1
04/06/2026 04:22:36 pm,18.800,46.8,50.0,75.0,1
04/06/2026 04:22:36 pm,18.900,46.8,50.0,75.0,1
04/06/2026 04:22:37 pm,19.000,46.8,50.0,75.0,1
04/06/2026 04:22:37 pm,19.100,46.8,50.0,75.0,1
04/06/2026 04:22:37 pm,19.200,46.8,50.0,75.0,1
04/06/2026 04:22:37 pm,19.300,46.8,50.0,75.0,1
04/06/2026 04:22:37 pm,19.400,46.8,50.0,75.0,1
04/06/2026 04:22:37 pm,19.500,46.8,50.0,75.0,1
04/06/2026 04:22:37 pm,19.600,23.0,25.0,47.1,1
04/06/2026 04:22:37 pm,19.700,23.0,25.0,47.1,1
04/06/2026 04:22:37 pm,19.800,23.0,25.0,47.1,1
04/06/2026 04:22:37 pm,19.900,23.0,25.0,47.1,1
04/06/2026 04:22:38 pm,20.000,23.0,25.0,47.1,1
04/06/2026 04:22:38 pm,20.100,23.0,25.0,47.1,1
04/06/2026 04:22:38 pm,20.200,23.0,25.0,47.1,1
04/06/2026 04:22:38 pm,20.300,23.0,25.0,47.1,1
04/06/2026 04:22:38 pm,20.400,13.7,14.3,27.9,0
04/06/2026 04:22:38 pm,20.500,13.7,14.3,27.9,0
04/06/2026 04:22:38 pm,20.600,13.7,14.3,27.9,0
04/06/2026 04:22:38 pm,20.700,13.7,14.3,27.9,0
04/06/2026 04:22:38 pm,20.800,13.7,14.3,27.9,0
04/06/2026 04:22:38 pm,20.900,13.7,14.3,27.9,0
04/06/2026 04:22:39 pm,21.000,13.7,14.3,27.9,0
04/06/2026 04:22:39 pm,21.100,13.7,14.3,27.9,0
04/06/2026 04:22:39 pm,21.200,36.7,40.9,75.0,1
04/06/2026 04:22:39 pm,21.300,36.7,40.9,75.0,1
04/06/2026 04:22:39 pm,21.400,36.7,40.9,75.0,1
04/06/2026 04:22:39 pm,21.500,36.7,40.9,75.0,1
04/06/2026 04:22:39 pm,21.600,36.7,40.9,75.0,1
04/06/2026 04:22:39 pm,21.700,36.7,40.9,75.0,1
04/06/2026 04:22:39 pm,21.800,36.7,40.9,75.0,1
04/06/2026 04:22:39 pm,21.900,36.7,40.9,75.0,1
04/06/2026 04:22:40 pm,22.000,50.0,50.0,75.0,1
04/06/2026 04:22:40 pm,22.100,50.0,50.0,75.0,1
04/06/2026 04:22:40 pm,22.200,50.0,50.0,75.0,1
04/06/2026 04:22:40 pm,22.300,50.0,50.0,75.0,1
04/06/2026 04:22:40 pm,22.400,50.0,50.0,75.0,1
04/06/2026 04:22:40 pm,22.500,50.0,50.0,75.0,1
04/06/2026 04:22:40 pm,22.600,50.0,50.0,75.0,1
04/06/2026 04:22:40 pm,22.700,50.0,50.0,75.0,1
04/06/2026 04:22:40 pm,22.800,50.0,50.0,75.0,1
04/06/2026 04:22:40 pm,22.900,50.0,50.0,75.0,1
04/06/2026 04:22:41 pm,23.000,50.0,50.0,75.0,1
04/06/2026 04:22:41 pm,23.100,50.0,50.0,75.0,1
04/06/2026 04:22:41 pm,23.200,50.0,50.0,75.0,1
04/06/2026 04:22:41 pm,23.300,50.0,50.0,75.0,1
04/06/2026 04:22:41 pm,23.400,50.0,50.0,75.0,1
04/06/2026 04:22:41 pm,23.500,50.0,50.0,75.0,1
04/06/2026 04:22:41 pm,23.600,50.0,50.0,75.0,1
04/06/2026 04:22:41 pm,23.700,50.0,50.0,75.0,1
04/06/2026 04:22:41 pm,23.800,50.0,50.0,75.0,1
04/06/2026 04:22:41 pm,23.900,50.0,50.0,75.0,1
04/06/2026 04:22:42 pm,24.000,50.0,50.0,75.0,1
04/06/2026 04:22:42 pm,24.100,50.0,50.0,75.0,1
04/06/2026 04:22:42 pm,24.200,50.0,50.0,75.0,1
04/06/2026 04:22:42 pm,24.300,50.0,50.0,75.0,1
04/06/2026 04:22:42 pm,24.400,50.0,50.0,75.0,1
04/06/2026 04:22:42 pm,24.500,50.0,50.0,75.0,1
04/06/2026 04:22:42 pm,24.600,50.0,50.0,75.0,1
04/06/2026 04:22:42 pm,24.700,50.0,50.0,75.0,1
04/06/2026 04:22:42 pm,24.800,50.0,50.0,75.0,1
04/06/2026 04:22:42 pm,24.900,50.0,50.0,75.0,1
04/06/2026 04:22:43 pm,25.000,50.0,50.0,75.0,1
04/06/2026 04:22:43 pm,25.100,50.0,50.0,75.0,1
04/06/2026 04:22:43 pm,25.200,50.0,50.0,75.0,1
04/06/2026 04:22:43 pm,25.300,50.0,50.0,75.0,1
04/06/2026 04:22:43 pm,25.400,50.0,50.0,75.0,1
04/06/2026 04:22:43 pm,25.500,50.0,50.0,75.0,1
04/06/2026 04:22:43 pm,25.600,50.0,50.0,75.0,1
04/06/2026 04:22:43 pm,25.700,50.0,50.0,75.0,1
04/06/2026 04:22:43 pm,25.800,50.0,50.0,75.0,1
04/06/2026 04:22:43 pm,25.900,50.0,50.0,75.0,1
04/06/2026 04:22:44 pm,26.000,50.0,50.0,75.0,1
04/06/2026 04:22:44 pm,26.100,50.0,50.0,75.0,1
04/06/2026 04:22:44 pm,26.200,50.0,50.0,75.0,1
04/06/2026 04:22:44 pm,26.300,50.0,50.0,75.0,1
04/06/2026 04:22:44 pm,26.400,50.0,50.0,75.0,1
04/06/2026 04:22:44 pm,26.500,50.0,50.0,75.0,1
04/06/2026 04:22:44 pm,26.600,50.0,50.0,75.0,1
04/06/2026 04:22:44 pm,26.700,50.0,50.0,75.0,1
04/06/2026 04:22:44 pm,26.800,50.0,50.0,75.0,1
04/06/2026 04:22:44 pm,26.900,50.0,50.0,75.0,1
04/06/2026 04:22:45 pm,27.000,50.0,50.0,75.0,1
04/06/2026 04:22:45 pm,27.100,50.0,50.0,75.0,1
04/06/2026 04:22:45 pm,27.200,50.0,50.0,75.0,1
04/06/2026 04:22:45 pm,27.300,50.0,50.0,75.0,1
04/06/2026 04:22:45 pm,27.400,50.0,50.0,75.0,1
04/06/2026 04:22:45 pm,27.500,50.0,50.0,75.0,1
04/06/2026 04:22:45 pm,27.600,50.0,50.0,75.0,1
04/06/2026 04:22:45 pm,27.700,50.0,50.0,75.0,1
04/06/2026 04:22:45 pm,27.800,50.0,50.0,75.0,1
04/06/2026 04:22:45 pm,27.900,50.0,50.0,75.0,1
04/06/2026 04:22:46 pm,28.000,50.0,50.0,75.0,1
04/06/2026 04:22:46 pm,28.100,50.0,50.0,75.0,1
04/06/2026 04:22:46 pm,28.200,50.0,50.0,75.0,1
04/06/2026 04:22:46 pm,28.300,50.0,50.0,75.0,1
04/06/2026 04:22:46 pm,28.400,50.0,50.0,75.0,1
04/06/2026 04:22:46 pm,28.500,50.0,50.0,75.0,1
04/06/2026 04:22:46 pm,28.600,50.0,50.0,75.0,1
04/06/2026 04:22:46 pm,28.700,50.0,50.0,75.0,1
04/06/2026 04:22:46 pm,28.800,50.0,50.0,75.0,1
04/06/2026 04:22:46 pm,28.900,50.0,50.0,75.0,1
04/06/2026 04:22:47 pm,29.000,50.0,50.0,75.0,1
04/06/2026 04:22:47 pm,29.100,50.0,50.0,75.0,1
04/06/2026 04:22:47 pm,29.200,50.0,50.0,75.0,1
04/06/2026 04:22:47 pm,29.300,50.0,50.0,75.0,1
04/06/2026 04:22:47 pm,29.400,50.0,50.0,75.0,1
04/06/2026 04:22:47 pm,29.500,50.0,50.0,75.0,1
04/06/2026 04:22:47 pm,29.600,50.0,50.0,75.0,1
04/06/2026 04:22:47 pm,29.700,50.0,50.0,75.0,1
04/06/2026 04:22:47 pm,29.800,50.0,50.0,75.0,1
04/06/2026 04:22:47 pm,29.900,50.0,50.0,75.0,1
04/06/2026 04:22:48 pm,30.000,50.0,50.0,75.0,1
04/06/2026 04:22:48 pm,30.100,50.0,50.0,75.0,1
04/06/2026 04:22:48 pm,30.200,50.0,50.0,75.0,1
04/06/2026 04:22:48 pm,30.300,50.0,50.0,75.0,1
04/06/2026 04:22:48 pm,30.400,50.0,50.0,75.0,1
04/06/2026 04:22:48 pm,30.500,50.0,50.0,75.0,1
04/06/2026 04:22:48 pm,30.600,50.0,50.0,75.0,1
04/06/2026 04:22:48 pm,30.700,50.0,50.0,75.0,1
04/06/2026 04:22:48 pm,30.800,50.0,50.0,75.0,1
04/06/2026 04:22:48 pm,30.900,50.0,50.0,75.0,1
04/06/2026 04:22:49 pm,31.000,50.0,50.0,75.0,1
04/06/2026 04:22:49 pm,31.100,50.0,50.0,75.0,1
04/06/2026 04:22:49 pm,31.200,50.0,50.0,75.0,1
04/06/2026 04:22:49 pm,31.300,50.0,50.0,75.0,1
04/06/2026 04:22:49 pm,31.400,50.0,50.0,75.0,1
04/06/2026 04:22:49 pm,31.500,50.0,50.0,75.0,1
04/06/2026 04:22:49 pm,31.600,26.9,29.6,56.5,1
04/06/2026 04:22:49 pm,31.700,26.9,29.6,56.5,1
04/06/2026 04:22:49 pm,31.800,26.9,29.6,56.5,1
04/06/2026 04:22:49 pm,31.900,26.9,29.6,56.5,1
04/06/2026 04:22:50 pm,32.000,26.9,29.6,56.5,1
04/06/2026 04:22:50 pm,32.100,26.9,29.6,56.5,1
04/06/2026 04:22:50 pm,32.200,26.9,29.6,56.5,1
04/06/2026 04:22:50 pm,32.300,26.9,29.6,56.5,1
04/06/2026 04:22:50 pm,32.400,0.0,0.0,0.0,0
04/06/2026 04:22:50 pm,32.500,0.0,0.0,0.0,0
04/06/2026 04:22:50 pm,32.600,0.0,0.0,0.0,0
04/06/2026 04:22:50 pm,32.700,0.0,0.0,0.0,0
04/06/2026 04:22:50 pm,32.800,0.0,0.0,0.0,0
04/06/2026 04:22:50 pm,32.900,0.0,0.0,0.0,0
04/06/2026 04:22:51 pm,33.000,0.0,0.0,0.0,0
04/06/2026 04:22:51 pm,33.100,0.0,0.0,0.0,0
04/06/2026 04:22:51 pm,33.200,0.0,0.0,0.0,0
04/06/2026 04:22:51 pm,33.300,0.0,0.0,0.0,0
04/06/2026 04:22:51 pm,33.400,0.0,0.0,0.0,0
04/06/2026 04:22:51 pm,33.500,0.0,0.0,0.0,0
04/06/2026 04:22:51 pm,33.600,0.0,0.0,0.0,0
04/06/2026 04:22:51 pm,33.700,0.0,0.0,0.0,0
04/06/2026 04:22:51 pm,33.800,0.0,0.0,0.0,0
04/06/2026 04:22:51 pm,33.900,0.0,0.0,0.0,0
04/06/2026 04:22:52 pm,34.000,0.0,0.0,0.0,0
04/06/2026 04:22:52 pm,34.100,0.0,0.0,0.0,0
04/06/2026 04:22:52 pm,34.200,0.0,0.0,0.0,0
04/06/2026 04:22:52 pm,34.300,0.0,0.0,0.0,0
04/06/2026 04:22:52 pm,34.400,0.0,0.0,0.0,0
04/06/2026 04:22:52 pm,34.500,0.0,0.0,0.0,0
04/06/2026 04:22:52 pm,34.600,0.0,0.0,0.0,0
04/06/2026 04:22:52 pm,34.700,0.0,0.0,0.0,0
04/06/2026 04:22:52 pm,34.800,0.0,0.0,0.0,0
04/06/2026 04:22:52 pm,34.900,0.0,0.0,0.0,0
04/06/2026 04:22:53 pm,35.000,0.0,0.0,0.0,0
04/06/2026 04:22:53 pm,35.100,0.0,0.0,0.0,0
04/06/2026 04:22:53 pm,35.200,0.0,0.0,0.0,0
04/06/2026 04:22:53 pm,35.300,0.0,0.0,0.0,0
04/06/2026 04:22:53 pm,35.400,0.0,0.0,0.0,0
04/06/2026 04:22:53 pm,35.500,0.0,0.0,0.0,0
04/06/2026 04:22:53 pm,35.600,0.0,0.0,0.0,0
04/06/2026 04:22:53 pm,35.700,0.0,0.0,0.0,0
04/06/2026 04:22:53 pm,35.800,0.0,0.0,0.0,0
04/06/2026 04:22:53 pm,35.900,0.0,0.0,0.0,0
04/06/2026 04:22:54 pm,36.000,0.0,0.0,0.0,0
04/06/2026 04:22:54 pm,36.100,0.0,0.0,0.0,0
04/06/2026 04:22:54 pm,36.200,0.0,0.0,0.0,0
04/06/2026 04:22:54 pm,36.300,0.0,0.0,0.0,0
04/06/2026 04:22:54 pm,36.400,3.3,2.3,11.4,0
04/06/2026 04:22:54 pm,36.500,3.3,2.3,11.4,0
04/06/2026 04:22:54 pm,36.600,3.3,2.3,11.4,0
04/06/2026 04:22:54 pm,36.700,3.3,2.3,11.4,0
04/06/2026 04:22:54 pm,36.800,3.3,2.3,11.4,0
04/06/2026 04:22:54 pm,36.900,3.3,2.3,11.4,0
04/06/2026 04:22:55 pm,37.000,3.3,2.3,11.4,0
04/06/2026 04:22:55 pm,37.100,3.3,2.3,11.4,0
04/06/2026 04:22:55 pm,37.200,18.4,19.7,37.0,1
04/06/2026 04:22:55 pm,37.300,18.4,19.7,37.0,1
04/06/2026 04:22:55 pm,37.400,18.4,19.7,37.0,1
04/06/2026 04:22:55 pm,37.500,18.4,19.7,37.0,1
04/06/2026 04:22:55 pm,37.600,18.4,19.7,37.0,1
04/06/2026 04:22:55 pm,37.700,18.4,19.7,37.0,1
04/06/2026 04:22:55 pm,37.800,18.4,19.7,37.0,1
04/06/2026 04:22:55 pm,37.900,18.4,19.7,37.0,1
04/06/2026 04:22:56 pm,38.000,23.8,26.0,49.1,1
04/06/2026 04:22:56 pm,38.100,23.8,26.0,49.1,1
04/06/2026 04:22:56 pm,38.200,23.8,26.0,49.1,1
04/06/2026 04:22:56 pm,38.300,23.8,26.0,49.1,1
04/06/2026 04:22:56 pm,38.400,23.8,26.0,49.1,1
04/06/2026 04:22:56 pm,38.500,23.8,26.0,49.1,1
04/06/2026 04:22:56 pm,38.600,23.8,26.0,49.1,1
04/06/2026 04:22:56 pm,38.700,23.8,26.0,49.1,1
04/06/2026 04:22:56 pm,38.800,30.6,33.9,66.2,1
04/06/2026 04:22:56 pm,38.900,30.6,33.9,66.2,1
04/06/2026 04:22:57 pm,39.000,30.6,33.9,66.2,1
04/06/2026 04:22:57 pm,39.100,30.6,33.9,66.2,1
04/06/2026 04:22:57 pm,39.200,30.6,33.9,66.2,1
04/06/2026 04:22:57 pm,39.300,30.6,33.9,66.2,1
04/06/2026 04:22:57 pm,39.400,30.6,33.9,66.2,1
04/06/2026 04:22:57 pm,39.500,30.6,33.9,66.2,1
04/06/2026 04:22:57 pm,39.600,39.6,44.3,75.0,1
04/06/2026 04:22:57 pm,39.700,39.6,44.3,75.0,1
04/06/2026 04:22:57 pm,39.800,39.6,44.3,75.0,1
04/06/2026 04:22:57 pm,39.900,39.6,44.3,75.0,1
04/06/2026 04:22:58 pm,40.000,39.6,44.3,75.0,1
04/06/2026 04:22:58 pm,40.100,39.6,44.3,75.0,1
04/06/2026 04:22:58 pm,40.200,39.6,44.3,75.0,1
04/06/2026 04:22:58 pm,40.300,39.6,44.3,75.0,1
04/06/2026 04:22:58 pm,40.400,47.9,50.0,75.0,1
